name_com_equi,Alloy ID,Al,Co,Cr,Fe,Ni,Cu,Mn,Ti,V,Nb,Mo,Zr,Hf,Ta,W,C,Mg,Zn,Si,Re,N,Sc,Li,Sn,Be,Num_of_Elem,Density_calc,dHmix,dSmix,dGmix,Tm_x,n.Para,Atom.Size.Diff,Elect.Diff,VEC,Sythesis_Route,Hot-Cold_Working,Homogenization_Temp,Homogenization_Time,Annealing_Temp,Annealing_Time_(min),Quenching,HPR,Microstructure_,Multiphase,IM_Structure,Microstructure,Phases,References,system,e_above,e_above_im,hmix,stability,phase,cost,bcc_delta,hcp_delta,decomposition,Tm_y,T,density,youngs,delta_r,gam_r,chi,lambda_s,vec,hmix_m,omega,tann_s,im_eform,kappa,him_hmix,m1,m2,m3,m4,m6,m7,mvec,full_name,X,y,mean_VEC,VEC_dif,mean_electronegativity,electronegativity_dif,atom_radius_dif,a2,melting_point_dif,Smix,aomiga,Hmix,Hmix_dif,Hmix_z,Hmix_p,Hmix_n,phase_x,label,phase_y,Tm,IDENTIFIER: Reference ID,FORMULA,PROPERTY: Microstructure,PROPERTY: Processing method,PROPERTY: BCC/FCC/other,PROPERTY: grain size ($\mu$m),PROPERTY: Exp. Density (g/cm$^3$),PROPERTY: Calculated Density (g/cm$^3$),PROPERTY: HV,PROPERTY: Type of test,PROPERTY: Test temperature ($^\circ$C),PROPERTY: YS (MPa),PROPERTY: UTS (MPa),PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: Exp. Young modulus (GPa),PROPERTY: Calculated Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm),REFERENCE: doi,REFERENCE: year,REFERENCE: title
Hf Nb Ta Ti Zr,Alloy 1308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,9.9,2.72,13.38,655.02398,2523.0,12.41,4.01,0.12,4.4,AC,,,,,,,,BCC,S,,BCC,BCC_SS,10.1016/j.jallcom.2019.06.138,Hf Nb Ta Ti Zr,-0.043,-0.043,0.0,stable,BCC,161.02,-0.09,-0.069,['Hf1Nb1Ta1Ti1Zr1_SS_BCC'],2523.0,2271,9.893530612244898,110.6,4.054054054054059,1.1156586651151983,0.1182539639927558,0.8142003695509192,4.4,2.6560000000000006,12.711580290798487,-0.3149180324671205,-0.0262940250000009,5.576168904687456,0.866519709191862,stable,stable,stable,unstable,stable,stable,BCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hf Nb Ta Ti Zr,Alloy 1309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,9.9,2.72,13.38,655.02398,2523.0,12.41,4.01,0.12,4.4,AC,,,,,,,,BCC,S,,BCC,BCC_SS,10.1016/j.jallcom.2019.06.138,Hf Nb Ta Ti Zr,-0.043,-0.043,0.0,stable,BCC,161.02,-0.09,-0.069,['Hf1Nb1Ta1Ti1Zr1_SS_BCC'],2523.0,2271,9.893530612244898,110.6,4.054054054054059,1.1156586651151983,0.1182539639927558,0.8142003695509192,4.4,2.6560000000000006,12.711580290798487,-0.3149180324671205,-0.0262940250000009,5.576168904687456,0.866519709191862,stable,stable,stable,unstable,stable,stable,BCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hf Nb Ta Ti Zr,Alloy 1355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,9.9,2.72,13.38,655.02398,2523.0,12.41,4.01,0.12,4.4,AC,,,,,,,,BCC,S,,BCC,BCC_SS,10.1080/21663831.2019.1610105,Hf Nb Ta Ti Zr,-0.043,-0.043,0.0,stable,BCC,161.02,-0.09,-0.069,['Hf1Nb1Ta1Ti1Zr1_SS_BCC'],2523.0,2271,9.893530612244898,110.6,4.054054054054059,1.1156586651151983,0.1182539639927558,0.8142003695509192,4.4,2.6560000000000006,12.711580290798487,-0.3149180324671205,-0.0262940250000009,5.576168904687456,0.866519709191862,stable,stable,stable,unstable,stable,stable,BCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hf Nb Ta Ti Zr,Alloy 1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,9.9,2.72,13.38,655.02398,2523.0,12.41,4.01,0.12,4.4,AC,CW,1000.0,120.0,,,,,BCC,S,,BCC,BCC_SS,10.1080/21663831.2019.1610105,Hf Nb Ta Ti Zr,-0.043,-0.043,0.0,stable,BCC,161.02,-0.09,-0.069,['Hf1Nb1Ta1Ti1Zr1_SS_BCC'],2523.0,2271,9.893530612244898,110.6,4.054054054054059,1.1156586651151983,0.1182539639927558,0.8142003695509192,4.4,2.6560000000000006,12.711580290798487,-0.3149180324671205,-0.0262940250000009,5.576168904687456,0.866519709191862,stable,stable,stable,unstable,stable,stable,BCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hf Nb Ta Ti Zr,Alloy 1357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,9.9,2.72,13.38,655.02398,2523.0,12.41,4.01,0.12,4.4,AC,CW,1100.0,120.0,,,,,BCC,S,,BCC,BCC_SS,10.1080/21663831.2019.1610105,Hf Nb Ta Ti Zr,-0.043,-0.043,0.0,stable,BCC,161.02,-0.09,-0.069,['Hf1Nb1Ta1Ti1Zr1_SS_BCC'],2523.0,2271,9.893530612244898,110.6,4.054054054054059,1.1156586651151983,0.1182539639927558,0.8142003695509192,4.4,2.6560000000000006,12.711580290798487,-0.3149180324671205,-0.0262940250000009,5.576168904687456,0.866519709191862,stable,stable,stable,unstable,stable,stable,BCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hf Nb Ta Ti Zr,Alloy 1358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,9.9,2.72,13.38,655.02398,2523.0,12.41,4.01,0.12,4.4,AC,CW,1250.0,360.0,,,,,BCC,S,,BCC,BCC_SS,10.1080/21663831.2019.1610105,Hf Nb Ta Ti Zr,-0.043,-0.043,0.0,stable,BCC,161.02,-0.09,-0.069,['Hf1Nb1Ta1Ti1Zr1_SS_BCC'],2523.0,2271,9.893530612244898,110.6,4.054054054054059,1.1156586651151983,0.1182539639927558,0.8142003695509192,4.4,2.6560000000000006,12.711580290798487,-0.3149180324671205,-0.0262940250000009,5.576168904687456,0.866519709191862,stable,stable,stable,unstable,stable,stable,BCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mo Nb Ta Ti W,Alloy 0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,12.85,-4.5,11.53,779.045365,2979.5,7.63,3.49,0.34,5.25,AC,,,,,,,,BCC,S,,BCC,BCC_SS,10.1016/j.msea.2017.12.004,Mo Nb Ta Ti W,-0.056,-0.056,-0.086,stable,BCC,75.51,-0.262,-0.075,['Mo1Nb1Ta1Ti1W1_SS_BCC'],2914.0,2623,11.754959155755325,229.4,2.816901408450701,1.0795213314090897,0.3565613551690648,1.6864251536776766,5.2,-5.184000000000002,7.522027549735282,-0.3637222142723698,-0.202731107999999,3.7079299179047016,2.1893902283525453,stable,stable,stable,stable,stable,stable,BCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mo Nb Ti V Zr,Alloy 0106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,7.13,-2.72,13.38,617.789032,2379.6,11.71,5.77,0.28,4.8,AC,,,,,,,,BCC,S,,BCC,BCC_SS,10.1016/j.matdes.2015.06.072,Mo Nb Ti V Zr,-0.033,-0.033,-0.01,stable,BCC,7.73,-0.136,-0.04,['Mo1Nb1Ti1V1Zr1_SS_BCC'],2380.0,2142,7.12312239142696,149.2,4.606423319938058,1.1608047447507015,0.2747653544390195,0.6306416834080573,4.800000000000001,-2.5920000000000005,12.287182957014396,-0.2970689327276047,-0.1633860983333323,5.423385864525183,2.9005692733075623,stable,stable,stable,unstable,stable,stable,BCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al Co Cr Fe Ni,Alloy 0122,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,6.72,-12.32,13.38,437.2111258,1684.09,1.83,5.25,0.12,7.2,AC,,,,,,,,BCC,S,,BCC,BCC_SS,10.1016/j.msea.2008.01.064,Al Co Cr Fe Ni,-0.002,-0.002,-0.244,stable,HCP,3.68,-0.004,-0.01,['Al1Co1Cr1Fe1Ni1_SS_HCP'],1684.0,1516,6.717648579031399,193.8,4.057204129667899,1.128712078145761,0.1205653349848122,0.8129365450181988,7.2,-12.352000000000002,1.8243794401408453,-0.2101949927366749,-0.6600758949999994,1.6567765984507044,2.345243374214656,stable,unstable,unstable,unstable,unstable,unstable,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al Co Cr Fe Ni,Alloy 0123,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,6.72,-12.32,13.38,437.2111258,1684.09,1.83,5.25,0.12,7.2,AC,,,,,,,,BCC,S,,BCC,BCC_SS,10.1016/j.msea.2010.07.028,Al Co Cr Fe Ni,-0.002,-0.002,-0.244,stable,HCP,3.68,-0.004,-0.01,['Al1Co1Cr1Fe1Ni1_SS_HCP'],1684.0,1516,6.717648579031399,193.8,4.057204129667899,1.128712078145761,0.1205653349848122,0.8129365450181988,7.2,-12.352000000000002,1.8243794401408453,-0.2101949927366749,-0.6600758949999994,1.6567765984507044,2.345243374214656,stable,unstable,unstable,unstable,unstable,unstable,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al Co Cr Fe Ni,Alloy 0124,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,6.72,-12.32,13.38,437.2111258,1684.09,1.83,5.25,0.12,7.2,AC,,,,,,,,BCC,S,,BCC,BCC_SS,10.1016/j.msea.2010.07.049,Al Co Cr Fe Ni,-0.002,-0.002,-0.244,stable,HCP,3.68,-0.004,-0.01,['Al1Co1Cr1Fe1Ni1_SS_HCP'],1684.0,1516,6.717648579031399,193.8,4.057204129667899,1.128712078145761,0.1205653349848122,0.8129365450181988,7.2,-12.352000000000002,1.8243794401408453,-0.2101949927366749,-0.6600758949999994,1.6567765984507044,2.345243374214656,stable,unstable,unstable,unstable,unstable,unstable,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al Co Cr Fe Ni,Alloy 0125,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,6.72,-12.32,13.38,437.2111258,1684.09,1.83,5.25,0.12,7.2,AC,,,,,,,,BCC,S,,BCC,BCC_SS,10.1016/j.jallcom.2010.10.047,Al Co Cr Fe Ni,-0.002,-0.002,-0.244,stable,HCP,3.68,-0.004,-0.01,['Al1Co1Cr1Fe1Ni1_SS_HCP'],1684.0,1516,6.717648579031399,193.8,4.057204129667899,1.128712078145761,0.1205653349848122,0.8129365450181988,7.2,-12.352000000000002,1.8243794401408453,-0.2101949927366749,-0.6600758949999994,1.6567765984507044,2.345243374214656,stable,unstable,unstable,unstable,unstable,unstable,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al Co Cr Fe Ni,Alloy 0137,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,6.72,-12.32,13.38,437.2111258,1684.09,1.83,5.25,0.12,7.2,AC,,,,,,,,BCC,S,,BCC,BCC_SS,10.1016/j.msea.2011.10.110,Al Co Cr Fe Ni,-0.002,-0.002,-0.244,stable,HCP,3.68,-0.004,-0.01,['Al1Co1Cr1Fe1Ni1_SS_HCP'],1684.0,1516,6.717648579031399,193.8,4.057204129667899,1.128712078145761,0.1205653349848122,0.8129365450181988,7.2,-12.352000000000002,1.8243794401408453,-0.2101949927366749,-0.6600758949999994,1.6567765984507044,2.345243374214656,stable,unstable,unstable,unstable,unstable,unstable,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al Co Cr Fe Ni,Alloy 0196,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,6.72,-12.32,13.38,437.2111258,1684.09,1.83,5.25,0.12,7.2,PM,,,,,,,,BCC + FCC + Im,Im,B2,FCC + BCC + Im,Im,10.1016/j.matchar.2019.05.022,Al Co Cr Fe Ni,-0.002,-0.002,-0.244,stable,HCP,3.68,-0.004,-0.01,['Al1Co1Cr1Fe1Ni1_SS_HCP'],1684.0,1516,6.717648579031399,193.8,4.057204129667899,1.128712078145761,0.1205653349848122,0.8129365450181988,7.2,-12.352000000000002,1.8243794401408453,-0.2101949927366749,-0.6600758949999994,1.6567765984507044,2.345243374214656,stable,unstable,unstable,unstable,unstable,unstable,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al Co Cr Fe Ni,Alloy 0197,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,6.72,-12.32,13.38,437.2111258,1684.09,1.83,5.25,0.12,7.2,PM,,,,,,,,BCC + FCC + Im,Im,B2 + Sigma,FCC + BCC + Im,Im,10.1016/j.matchar.2019.05.022,Al Co Cr Fe Ni,-0.002,-0.002,-0.244,stable,HCP,3.68,-0.004,-0.01,['Al1Co1Cr1Fe1Ni1_SS_HCP'],1684.0,1516,6.717648579031399,193.8,4.057204129667899,1.128712078145761,0.1205653349848122,0.8129365450181988,7.2,-12.352000000000002,1.8243794401408453,-0.2101949927366749,-0.6600758949999994,1.6567765984507044,2.345243374214656,stable,unstable,unstable,unstable,unstable,unstable,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al Co Cr Fe Ni,Alloy 0198,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,6.72,-12.32,13.38,437.2111258,1684.09,1.83,5.25,0.12,7.2,PM,,,,,,,,BCC + FCC + Im,Im,B2 + Sigma,FCC + BCC + Im,Im,10.1016/j.matchar.2019.05.022,Al Co Cr Fe Ni,-0.002,-0.002,-0.244,stable,HCP,3.68,-0.004,-0.01,['Al1Co1Cr1Fe1Ni1_SS_HCP'],1684.0,1516,6.717648579031399,193.8,4.057204129667899,1.128712078145761,0.1205653349848122,0.8129365450181988,7.2,-12.352000000000002,1.8243794401408453,-0.2101949927366749,-0.6600758949999994,1.6567765984507044,2.345243374214656,stable,unstable,unstable,unstable,unstable,unstable,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al Co Cr Fe Ni,Alloy 0269,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,6.72,-12.32,13.38,437.2111258,1684.09,1.83,5.25,0.12,7.2,PM,,,,,,,,BCC + Im,Im,B2,BCC + Im,Im,10.1088/2053-1591/ab2517,Al Co Cr Fe Ni,-0.002,-0.002,-0.244,stable,HCP,3.68,-0.004,-0.01,['Al1Co1Cr1Fe1Ni1_SS_HCP'],1684.0,1516,6.717648579031399,193.8,4.057204129667899,1.128712078145761,0.1205653349848122,0.8129365450181988,7.2,-12.352000000000002,1.8243794401408453,-0.2101949927366749,-0.6600758949999994,1.6567765984507044,2.345243374214656,stable,unstable,unstable,unstable,unstable,unstable,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al Co Cr Fe Ni,Alloy 0270,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,6.72,-12.32,13.38,437.2111258,1684.09,1.83,5.25,0.12,7.2,PM,,,,,,,,BCC + Im,Im,B2,BCC + Im,Im,10.1088/2053-1591/ab2517,Al Co Cr Fe Ni,-0.002,-0.002,-0.244,stable,HCP,3.68,-0.004,-0.01,['Al1Co1Cr1Fe1Ni1_SS_HCP'],1684.0,1516,6.717648579031399,193.8,4.057204129667899,1.128712078145761,0.1205653349848122,0.8129365450181988,7.2,-12.352000000000002,1.8243794401408453,-0.2101949927366749,-0.6600758949999994,1.6567765984507044,2.345243374214656,stable,unstable,unstable,unstable,unstable,unstable,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al Co Cr Fe Ni,Alloy 0271,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,6.72,-12.32,13.38,437.2111258,1684.09,1.83,5.25,0.12,7.2,PM,,,,,,,,BCC + Im,Im,B2,BCC + Im,Im,10.1088/2053-1591/ab2517,Al Co Cr Fe Ni,-0.002,-0.002,-0.244,stable,HCP,3.68,-0.004,-0.01,['Al1Co1Cr1Fe1Ni1_SS_HCP'],1684.0,1516,6.717648579031399,193.8,4.057204129667899,1.128712078145761,0.1205653349848122,0.8129365450181988,7.2,-12.352000000000002,1.8243794401408453,-0.2101949927366749,-0.6600758949999994,1.6567765984507044,2.345243374214656,stable,unstable,unstable,unstable,unstable,unstable,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al Co Cr Fe Ni,Alloy 0272,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,6.72,-12.32,13.38,437.2111258,1684.09,1.83,5.25,0.12,7.2,PM,,,,,,,,BCC + Im,Im,B2,BCC + Im,Im,10.1088/2053-1591/ab2517,Al Co Cr Fe Ni,-0.002,-0.002,-0.244,stable,HCP,3.68,-0.004,-0.01,['Al1Co1Cr1Fe1Ni1_SS_HCP'],1684.0,1516,6.717648579031399,193.8,4.057204129667899,1.128712078145761,0.1205653349848122,0.8129365450181988,7.2,-12.352000000000002,1.8243794401408453,-0.2101949927366749,-0.6600758949999994,1.6567765984507044,2.345243374214656,stable,unstable,unstable,unstable,unstable,unstable,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al Co Cr Fe Ni,Alloy 0273,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,6.72,-12.32,13.38,437.2111258,1684.09,1.83,5.25,0.12,7.2,PM,,,,,,,,BCC + Im,Im,B2,BCC + Im,Im,10.1088/2053-1591/ab2517,Al Co Cr Fe Ni,-0.002,-0.002,-0.244,stable,HCP,3.68,-0.004,-0.01,['Al1Co1Cr1Fe1Ni1_SS_HCP'],1684.0,1516,6.717648579031399,193.8,4.057204129667899,1.128712078145761,0.1205653349848122,0.8129365450181988,7.2,-12.352000000000002,1.8243794401408453,-0.2101949927366749,-0.6600758949999994,1.6567765984507044,2.345243374214656,stable,unstable,unstable,unstable,unstable,unstable,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al Co Cr Fe Ni,Alloy 0274,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,6.72,-12.32,13.38,437.2111258,1684.09,1.83,5.25,0.12,7.2,PM,,,,,,,,BCC + Im,Im,B2,BCC + Im,Im,10.1088/2053-1591/ab2517,Al Co Cr Fe Ni,-0.002,-0.002,-0.244,stable,HCP,3.68,-0.004,-0.01,['Al1Co1Cr1Fe1Ni1_SS_HCP'],1684.0,1516,6.717648579031399,193.8,4.057204129667899,1.128712078145761,0.1205653349848122,0.8129365450181988,7.2,-12.352000000000002,1.8243794401408453,-0.2101949927366749,-0.6600758949999994,1.6567765984507044,2.345243374214656,stable,unstable,unstable,unstable,unstable,unstable,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al Co Cr Fe Ni,Alloy 0321,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,6.72,-12.32,13.38,437.2111258,1684.09,1.83,5.25,0.12,7.2,AC,,,,,,,,BCC,S,,BCC,BCC_SS,10.1016/j.matdes.2013.12.048,Al Co Cr Fe Ni,-0.002,-0.002,-0.244,stable,HCP,3.68,-0.004,-0.01,['Al1Co1Cr1Fe1Ni1_SS_HCP'],1684.0,1516,6.717648579031399,193.8,4.057204129667899,1.128712078145761,0.1205653349848122,0.8129365450181988,7.2,-12.352000000000002,1.8243794401408453,-0.2101949927366749,-0.6600758949999994,1.6567765984507044,2.345243374214656,stable,unstable,unstable,unstable,unstable,unstable,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al Co Cr Fe Ni,Alloy 0536,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,6.72,-12.32,13.38,437.2111258,1684.09,1.83,5.25,0.12,7.2,PM,,1100.0,10.0,,,,,FCC + Im,Im,B2,FCC + Im,Im,10.1016/j.intermet.2018.09.011,Al Co Cr Fe Ni,-0.002,-0.002,-0.244,stable,HCP,3.68,-0.004,-0.01,['Al1Co1Cr1Fe1Ni1_SS_HCP'],1684.0,1516,6.717648579031399,193.8,4.057204129667899,1.128712078145761,0.1205653349848122,0.8129365450181988,7.2,-12.352000000000002,1.8243794401408453,-0.2101949927366749,-0.6600758949999994,1.6567765984507044,2.345243374214656,stable,unstable,unstable,unstable,unstable,unstable,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al Co Cr Fe Ni,Alloy 0540,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,6.72,-12.32,13.38,437.2111258,1684.09,1.83,5.25,0.12,7.2,AC,,,,,,,,BCC,S,,BCC,BCC_SS,10.1007/s11837-012-0366-5,Al Co Cr Fe Ni,-0.002,-0.002,-0.244,stable,HCP,3.68,-0.004,-0.01,['Al1Co1Cr1Fe1Ni1_SS_HCP'],1684.0,1516,6.717648579031399,193.8,4.057204129667899,1.128712078145761,0.1205653349848122,0.8129365450181988,7.2,-12.352000000000002,1.8243794401408453,-0.2101949927366749,-0.6600758949999994,1.6567765984507044,2.345243374214656,stable,unstable,unstable,unstable,unstable,unstable,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al Co Cr Fe Ni,Alloy 0554,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,6.72,-12.32,13.38,437.2111258,1684.09,1.83,5.25,0.12,7.2,AC,,,,,,,,BCC + Im,Im,B2,BCC + Im,Im,10.1016/j.jallcom.2018.11.057,Al Co Cr Fe Ni,-0.002,-0.002,-0.244,stable,HCP,3.68,-0.004,-0.01,['Al1Co1Cr1Fe1Ni1_SS_HCP'],1684.0,1516,6.717648579031399,193.8,4.057204129667899,1.128712078145761,0.1205653349848122,0.8129365450181988,7.2,-12.352000000000002,1.8243794401408453,-0.2101949927366749,-0.6600758949999994,1.6567765984507044,2.345243374214656,stable,unstable,unstable,unstable,unstable,unstable,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al Co Cr Fe Ni,Alloy 0787,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,6.72,-12.32,13.38,437.2111258,1684.09,1.83,5.25,0.12,7.2,AC,,,,,,,,BCC,S,,BCC,BCC_SS,10.1016/j.jallcom.2018.01.247,Al Co Cr Fe Ni,-0.002,-0.002,-0.244,stable,HCP,3.68,-0.004,-0.01,['Al1Co1Cr1Fe1Ni1_SS_HCP'],1684.0,1516,6.717648579031399,193.8,4.057204129667899,1.128712078145761,0.1205653349848122,0.8129365450181988,7.2,-12.352000000000002,1.8243794401408453,-0.2101949927366749,-0.6600758949999994,1.6567765984507044,2.345243374214656,stable,unstable,unstable,unstable,unstable,unstable,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
